episode,reward,R100,learning_rate
100,-199.80479160541745,-186.75902890782888,0.001
101,-162.90210945854346,-187.47062136583264,0.001
102,-151.47155131039327,-186.52615812303114,0.001
103,-55.052126044951365,-184.32176041150598,0.001
104,-156.85471645894705,-184.60840294290824,0.001
105,-284.78773344251397,-186.74073356360728,0.001
106,-251.94181436975893,-186.59104017588245,0.001
107,-208.3103281595516,-187.96291330826028,0.001
108,-142.37761157127574,-185.6153901982281,0.001
109,-57.223506464892054,-183.91282656501565,0.001
110,-183.84341473399533,-185.48804237027954,0.001
111,-17.198276334857105,-184.81619971941072,0.001
112,-13.475136563630002,-183.97559926743688,0.001
113,-206.0394056685288,-184.0956809755584,0.001
114,-23.08995849941058,-182.26380646946444,0.001
115,-87.5022921322868,-182.3005979104867,0.001
116,-81.93221553161446,-180.3866165058843,0.001
117,-111.74544060287201,-179.15219679204085,0.001
118,-66.5588010169573,-175.83360365333164,0.001
119,-58.14967036418731,-174.33631150399728,0.001
120,-66.75538426132493,-172.70622475825257,0.001
121,-26.79939821773296,-170.6659315656841,0.001
122,-117.46530318613277,-171.36998278749743,0.001
123,-60.51217256771672,-169.74694637202646,0.001
124,-85.49779652246252,-169.05886981471767,0.001
125,-114.07737705371613,-168.0212874945408,0.001
126,-13.442833612559927,-162.73243906234975,0.001
127,-23.565233760408372,-158.3462641140132,0.001
128,-59.564269357243504,-157.89021207493434,0.001
129,-49.09409876986417,-158.10377034623423,0.001
130,-40.88952223738465,-153.15597594992417,0.001
131,-52.65240483353933,-152.50098095360678,0.001
132,-53.94625150884115,-149.79739607843766,0.001
133,-5.354352529720785,-147.7885124633009,0.001
134,-45.73245705628551,-146.17857627468257,0.001
135,-26.20457738434178,-144.27149680139146,0.001
136,-31.055105793946634,-143.266780361464,0.001
137,-139.80078432894652,-142.81075863215884,0.001
138,-44.77254861797581,-142.32200669216346,0.001
139,-96.82460813713125,-141.17986617219782,0.001
140,-25.57279963578372,-136.46962222989885,0.001
141,176.27903766724495,-132.98140006161822,0.001
142,-120.20121033830335,-133.39730743665044,0.001
143,-268.3653301300973,-134.78252794807608,0.001
144,-34.850280928293465,-129.54882573151355,0.001
145,-46.4360647483105,-125.3908128761976,0.001
146,7.016100042555747,-122.05709226746644,0.001
147,-29.632499334662935,-120.16428041132296,0.001
148,-47.485855560255395,-118.21635527079299,0.001
149,-70.22259422472223,-117.68793568234436,0.001
150,-123.18381722903963,-117.4055366421726,0.001
151,-7.283300958324567,-115.45165569883764,0.001
152,2.7632380417883127,-112.81478286625772,0.001
153,-1.0123633794360594,-111.29791936438276,0.001
154,-42.92242941410758,-109.96113062611556,0.001
155,-24.85178417604726,-108.73949091609843,0.001
156,-85.64511857053463,-108.77677366358675,0.001
157,-12.815884687673957,-107.93498972797815,0.001
158,-38.177850168338765,-104.52924657177884,0.001
159,-47.17018168882952,-103.97270277030773,0.001
160,-99.0482507715475,-104.88437073115793,0.001
161,-18.129738519502364,-103.76953131237973,0.001
162,-39.36603154446215,-102.49180024104857,0.001
163,-97.99130249955388,-100.93493041506012,0.001
164,-10.900865192428618,-100.85300539730471,0.001
165,-13.235224788848184,-99.93186899717396,0.001
166,-91.52345297660702,-99.76233593216095,0.001
167,223.44227368644025,-95.99270872653207,0.001
168,-57.30950768241098,-94.04077498446712,0.001
169,11.86447491624315,-92.71864198193994,0.001
170,10.256857901915577,-91.9242624816317,0.001
171,3.004630815406571,-90.72772224995015,0.001
172,4.44467667532184,-89.63356359968904,0.001
173,-53.46288175192124,-89.752274176726,0.001
174,-75.37425945699495,-88.5591271450589,0.001
175,-30.10516165144902,-86.13616522443816,0.001
176,-42.978673457320426,-85.15062789154379,0.001
177,-20.70898158093446,-84.00112053723042,0.001
178,-21.207298717815288,-81.9408571093805,0.001
179,-7.7485687318719325,-81.85857111528816,0.001
180,-11.129078820275744,-79.35668554799373,0.001
181,-49.38133149851295,-78.74119705079234,0.001
182,-2.5136890652898574,-77.86772974621907,0.001
183,15.892611136246556,-76.70079299194258,0.001
184,-68.1495865670889,-76.05177878852774,0.001
185,-26.146260415319883,-74.5180041035217,0.001
186,-21.622129864613832,-73.20481175422718,0.001
187,-39.32369585892033,-70.8473834436998,0.001
188,-94.71142677342118,-69.49224870528393,0.001
189,23.62406181809433,-68.23033130141884,0.001
190,-22.34112220070742,-66.57627690603874,0.001
191,21.87582969658893,-68.11392059975806,0.001
192,-72.09603274883301,-65.43739305479538,0.001
193,-5.597259016082131,-63.424086236306906,0.001
194,-26.16379879710445,-62.4490263440801,0.001
195,17.921775955099903,-59.946267635776906,0.001
196,14.201065417833167,-58.60413903204364,0.001
197,-36.39246732019772,-57.078761965788,0.001
198,-13.439481050452809,-56.025260932120084,0.001
199,-23.483875188630105,-53.5909154598296,0.001
200,17.1995638090126,-51.42087190568531,0.001
201,-69.99713874667233,-50.49182219856659,0.001
202,-57.87138134331474,-49.5558204988958,0.001
203,-126.19753549636468,-50.26727459340994,0.001
204,-21.200000769797327,-48.910727436518435,0.001
205,11.492400144884005,-45.947926100644466,0.001
206,145.76605322864026,-41.97084742466046,0.001
207,-221.46393853350804,-42.10238352840003,0.001
208,-56.48644486036748,-41.24347186129094,0.001
209,-10.339891256240335,-40.77463570920443,0.001
210,6.035668936660273,-38.87584487249788,0.001
211,-7.29015537092729,-38.77676366285858,0.001
212,-28.251478026055022,-38.92452707748283,0.001
213,-36.85061641553675,-37.2326391849529,0.001
214,-34.893966726344104,-37.35067926722225,0.001
215,-18.90697753200533,-36.66472612121943,0.001
216,-33.77996657794903,-36.18320363168277,0.001
217,-35.562119351315694,-35.42137041916721,0.001
218,-12.919330138906998,-34.884975710386705,0.001
219,-43.99696205867904,-34.743448627331624,0.001
220,5.937107502436148,-34.01652370969401,0.001
221,-62.4395117516239,-34.37292484503292,0.001
222,-35.65540933099598,-33.554825906481554,0.001
223,-2.2564843100852734,-32.97226902390524,0.001
224,-54.33105547392361,-32.66060161341986,0.001
225,4.507444602691758,-31.47475339685577,0.001
226,-0.12940010303517657,-31.341619061760525,0.001
227,5.694327308819666,-31.04902345106824,0.001
228,-52.583533319008495,-30.979216090685895,0.001
229,9.09974049341632,-30.397277698053088,0.001
230,-37.30829576419967,-30.361465433321243,0.001
231,-47.08296465122215,-30.305771031498065,0.001
232,-48.79881262991882,-30.254296642708844,0.001
233,13.821671983905723,-30.06253639757258,0.001
234,13.627885437660355,-29.46893297263312,0.001
235,-30.26523592465399,-29.50953955803624,0.001
236,21.40044598974832,-28.984984040199294,0.001
237,8.324609173182994,-27.503730105177997,0.001
238,-7.567136079401382,-27.13167597979226,0.001
239,-7.017713067836082,-26.233607029099304,0.001
240,-6.452942253721539,-26.042408455278682,0.001
241,233.5039869882552,-25.470158962068577,0.001
242,-46.18509101676844,-24.72999776885323,0.001
243,-6.409624947737575,-22.110440717029633,0.001
244,-45.943049832503455,-22.221368406071733,0.001
245,23.717832899823936,-21.519829429590388,0.001
246,-15.333969264485773,-21.7433301226608,0.001
247,-24.519107896350043,-21.692196208277675,0.001
248,-16.254584819882126,-21.379883500873945,0.001
249,-14.587924309310777,-20.82353680171983,0.001
250,-9.238122736330377,-19.684079856792735,0.001
251,9.797929242779096,-19.513267554781695,0.001
