episode,reward,R100
347,-51.843953955282075,-72.40528865434987
348,-171.03479778641844,-73.47449932195151
349,-90.28722383937051,-74.51550650054966
350,-19.500620513279372,-73.99897419319223
351,-178.82225743440955,-73.46041648903226
352,-86.65009995517434,-74.2310788468871
353,-11.711308571526445,-73.8041711962347
354,-54.095021419152175,-73.135474822617
355,47.54617360386109,-70.48479659116249
356,-1.5897659329735012,-70.25057338710197
357,-133.41440452265851,-69.78514595885564
358,-247.09477146540894,-72.40103019343215
359,-101.42042768682875,-72.79871769500984
360,0.7645368684074263,-71.34246393046693
361,-294.0019022035663,-73.4783185335355
362,-123.57267078840417,-72.88722222585059
363,-26.79998194214065,-72.0675466268134
364,9.926098233869709,-71.47179565400985
365,-185.1910173178121,-71.61175167779382
366,-31.710644117627595,-68.55757005273463
367,-91.7344551267305,-69.15654719228428
368,-7.29948581967295,-69.23006543190087
369,-103.88929547651114,-69.63706540074082
370,-29.68850722400738,-67.30588444728788
371,-33.83485452430975,-67.3404381142513
372,-55.86888168849612,-67.52045125932034
373,-135.2276279623917,-69.20726927712649
374,-54.97800290363123,-69.48927749148211
375,-97.85652093544255,-69.931348234307
376,-206.2117724427946,-71.60297109585044
377,-21.818254751641444,-71.61798323466411
378,-84.030801495615,-71.65948701679669
379,-70.63446359747539,-71.4086369557278
380,21.98062309084191,-70.74555834011329
381,-39.2970735889381,-68.4239590698736
382,8.866561599103601,-66.42971774789746
383,-85.70893064949101,-66.94523162819436
384,-11.136533740556601,-66.03265064497283
385,-39.348482865266604,-66.65157307619255
386,-4.537189667630303,-65.86608549831413
387,-52.60702123833673,-66.21179875999006
388,-62.06331233787509,-67.02740645925759
389,-33.51282879940582,-66.50997854531016
390,-3.4162987620831293,-66.63164586808963
391,-28.328081755519374,-66.53423132048775
392,4.104534771971508,-66.02627905323142
393,1.5774931086226758,-64.03810968597098
394,-44.276904400912386,-64.01097122871036
395,-19.466001793880356,-63.880001394581875
396,-57.07970296493533,-63.75500465686466
397,-60.90459198936956,-64.47172951786906
398,-13.388705013741761,-64.85529996268032
399,-26.020304542059424,-64.64058795691258
400,-74.1877190192509,-63.2583441109448
401,-56.11128779573262,-64.05097445693798
402,-20.02448769276121,-63.90480334327061
403,-38.16214202860978,-63.65948091610845
404,-41.369431824683346,-64.2606786996612
405,-24.307092478928837,-63.70496665916906
406,-3.93463250421254,-62.98578001792887
407,-7.28860044475515,-62.5187389859068
408,-49.92902309934758,-63.01828955793556
409,-41.359300454812555,-62.53173993238075
410,-9.354677141996593,-61.68721064632912
411,-18.700217388913543,-61.430919459568265
412,-23.939796299895022,-60.97566482963606
413,-19.02792848995697,-61.426279381772865
414,-21.41493748601455,-61.04887151590924
415,5.771662078349743,-60.23642236287069
416,24.462788918232235,-59.09589274639654
417,-35.140584127524924,-57.3588172982845
418,16.534637450674175,-56.47821059818703
419,5.600084111630902,-56.64414110120073
420,17.639956914015414,-55.247237634526584
421,7.042524419470648,-55.628002775673096
422,-40.11014803111357,-55.34401211203882
423,12.887613858697334,-55.32044005003766
424,-50.04325011926223,-55.31945143319678
425,-50.89985190113637,-54.04424204636572
426,7.3035739390080225,-53.3820029004156
427,-54.96245448287887,-52.454620413988366
428,-61.3249853080136,-53.05882424932629
429,-14.826013714803164,-53.26701277876653
430,-43.830448443503734,-53.77079417021338
431,-43.70604227911451,-53.55257617412313
432,-4.782098979901112,-53.163191380318246
433,-36.4595889567408,-53.368116263680264
434,11.657608634880846,-50.64609470097541
435,-76.90738856093573,-50.9911956996143
436,-45.74507969453588,-50.571760605842194
437,-53.339292936597026,-51.52071651552342
438,-30.432103795804167,-49.31329320740213
439,-59.65711836188301,-50.094831577673894
440,-46.080110535264104,-48.58471208018507
441,-134.92367155536834,-49.633506129649874
442,-45.48690265304793,-49.72208925601085
443,-14.284118595328662,-49.73823356949308
444,-45.58008217563082,-47.863491264190145
445,4.88774250510216,-47.335599958516575
446,-10.290681585915719,-46.22274834348191
447,-60.492806791299785,-46.30923687184209
448,-83.12893209768168,-45.43017821495472
449,-31.608388334088158,-44.8433898599019
450,-50.74529423699713,-45.15583659713908
451,-75.50739433471469,-44.122687966142124
