episode,reward,R100
582,-520.4206386534254,4.225608024354172
583,172.9921820744349,6.367184108847386
584,-203.36150862544986,4.905985682665992
585,163.04269549366632,7.275238913963401
586,-221.49268591492935,5.701614001955729
587,139.3117969840979,7.166854623732036
588,247.0633330169018,10.013142456997715
589,220.27134892190128,13.158822847454598
590,189.27690837048328,15.371468754332746
591,212.9067475663674,17.98807221089295
592,-62.43804046358639,17.894744253509124
593,210.04440551483927,20.35180203960736
594,226.3042637973516,22.736749224983086
595,238.9489805634075,25.532745576517158
596,147.21697564873827,27.04050415621644
597,-69.2548419243927,26.667830685545336
598,222.03244712398936,29.58325474461165
599,234.53086984010554,32.0848469708595
600,237.6872081404074,34.62152757034132
601,244.88122409369214,37.251253406529074
602,257.2720529557278,39.93631027602148
603,-11.85915294792336,39.95003464742811
604,216.13705338921721,42.344520241748576
605,252.15306410955566,45.49879021187599
606,231.36149690311873,48.279959293500866
607,189.1417237830479,50.3797392068733
608,-266.75637988730955,48.00412360539972
609,113.79759091198497,49.67934873835148
610,155.27911777559098,49.099628886008944
611,67.73063821818656,50.07266576800621
612,209.60554853282758,52.05355019907413
613,164.87882312840838,53.853223865144
614,89.20325784289932,55.134201589801336
615,219.56645489214947,57.71536991770762
616,-92.89674286983474,56.91939972303694
617,226.7412191811175,59.58738138935808
618,279.23326239972334,60.34096828125505
619,253.17864443285492,63.10657489040772
620,178.4309968464567,65.07858875137124
621,148.2002801001071,64.82223105992908
622,231.02993187028548,67.39768491195377
623,162.48876878949216,67.53676488936519
624,140.37240774382778,68.39483670178062
625,203.84699809736895,70.76715223080187
626,233.29382607111148,73.0073540929946
627,274.10942925659424,73.90909502580637
628,231.33856047179592,73.72047919517654
629,263.16304985900126,77.32163845840194
630,187.72370024084552,79.80941457505469
631,-31.0141381564913,80.15815661179073
632,219.74808428177346,82.91740548645294
633,123.91897578447832,84.76717976951164
634,132.32261796895375,86.10098666875727
635,77.8782823491547,87.00000788694506
636,248.9751926895317,89.52188301143319
637,-50.252988913268894,89.40858224299278
638,223.81309860875643,91.71000917902946
639,-98.09018616447965,91.54285392227621
640,-70.06168803351437,91.23200120691145
641,196.625567218055,96.35493523012752
642,227.41028482502867,99.24908597925592
643,230.6759816356831,101.82336382559352
644,-47.52885269413965,102.0482323898413
645,-120.85156502947603,100.95341587125782
646,-56.17926583249994,100.74957231412911
647,219.46439306129295,103.51672165377614
648,-56.36140246017381,103.05878450481498
649,263.6119597958391,105.86727336907434
650,-52.75989033486951,105.29372848073501
651,-328.9598894424404,101.74395844886178
652,149.50558236199709,103.60061028453663
653,-49.106780372447986,101.34394062402663
654,245.65476298266694,103.86658854785065
655,-96.86782555485337,101.51334076673032
